molecules,label
CCCCCOC(C)=O,149.2
C=CCCCCC=C,115.5
CCCN(CCC)C(C)=O,209.5
CCCCCCCCCCOC(=O)Cl,220.0
CCCOC(=O)Cl,115.2
O=NN1CCOCC1,225.0
COc1ccccc1Br,216.0
C=CCCCCCCCCC=C,208.5
c1ccc(C2CCOCO2)cc1,247.0
CCCC(C)(C)C(C)=O,149.0
FC(F)(F)C(Cl)CCl,76.9
Oc1cccc(Cl)c1,214.0
COc1cc(OC)c(C(=O)O)cc1OC,300.0
CCc1c(CC)c(CC)c(CC)c(CC)c1CC,298.0
Nc1ccccc1S,234.0
CCOC(=O)Cl,95.0
CCCCOCCOCCO,231.0
CCCC1CCCCC1,156.7
O=C(Cl)c1cccc(Cl)c1,225.0
ClCc1ccc(Cl)c(Cl)c1,241.0
CCCCCCCCCCCCCBr,296.0
CP(=O)(Cl)Cl,163.0
O=Cc1cccs1,197.0
CC1=C(C)CCCC1,138.0
Cc1nccs1,128.5
FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,58.4
CC(C)C[N+](=O)[O-],140.5
CC(C)C(O)C(C)C,138.7
C/C=C(\C)C(=O)OC,139.0
CCOc1ccccc1C=O,248.0
CC(=O)c1ccc(O)cc1C,313.0
CCCCCCCCCCC#N,253.0
CC(C)Sc1ccccc1,208.0
Clc1cccc(Cl)c1Cl,218.5
C(=Nc1ccccc1)c1ccccc1,310.0
CCCCOC(=O)CCCC,185.8
Cc1nc2ccccc2s1,238.0
C=C(Cl)C(Cl)CCl,155.0
CC(=O)c1cccc(C(F)(F)F)c1,199.0
C=CC(OC)OC,88.0
CCCCCCCC1CCCCC1,244.0
Cc1cc(O)c(Cl)cc1Cl,234.0
CCCCCCC#N,183.0
Cc1ccccc1C,144.5
CB(C)N(C)C,65.0
CC(CCO)CC(C)(C)C,194.0
CC(C)OC(=O)C(Cl)Cl,163.5
COC(=O)CC(C)C(=O)OC,196.0
CC(CBr)c1ccccc1,188.5
Cc1ccc(O)c(C(C)C)c1,228.5
ClCCCCCCCl,204.0
CC(F)(F)Cl,-9.7
C=C(C)CC(C)(C)C,101.2
CCO[SiH](OCC)OCC,133.5
CC(C)COCC(C)C,123.0
CC[N+](=O)[O-],114.0
CCC(S)CC,105.0
O=[N+]([O-])c1cccc(Br)c1,256.0
CCCCCCCc1ccccc1,240.0
COc1ccccc1Oc1ccccc1,288.0
CCCCCCCCCCCCC1CCCCC1,331.0
O=C(Cl)c1cccc([N+](=O)[O-])c1,276.5
C#CC=CC=C,83.5
OCC#CCO,238.0
CCC(C)Oc1ccccc1,194.5
CSc1ccc(N)cc1,272.5
CC1(C)CCCNC1,137.0
ClC(Cl)=C(Cl)C(Cl)Cl,185.0
FC(F)(I)C(F)(F)I,112.0
FC(F)OC(F)(F)C(F)Cl,56.5
C=CCCO,113.5
C=C(C)CCCCCC,144.8
CC(C#N)c1ccccc1,231.0
CC(C)CC(C)C(C)(C)C,148.4
CC(CCO)CCCC(C)(C)O,265.0
FC(F)C(F)F,-19.9
CCCCC(O)CCCC,193.0
FC(F)(F)C(Cl)(Cl)C(F)(F)Cl,72.0
COC(=O)c1ccccc1OC,246.5
CC(C)C(=O)C(=O)C(C)C,144.5
C#N,25.6
ClCC(Cl)(Cl)Cl,130.5
C=CC(C)C,20.1
CC=CC=CC(=O)OCC,195.5
COC(=O)c1ccccc1C(=O)OC,283.7
O=C1OC(=O)c2ccccc21,295.0
C=C[Si](C)(C)O[Si](C)(C)C=C,39.0
C=C(C)C=C(C)C,93.2
CCN(CC)[N+](=O)[O-],206.5
CCCc1ccc2c(c1)OCO2,228.0
Cc1coc2ccccc12,197.0
CC(F)F,-24.9
CC(C)(C)Br,73.3
c1ccc2sccc2c1,221.0
CCCCCC(=O)OCCCC,208.0
FC(F)(F)c1ccccc1Br,167.5
c1cc2c3c(c1)ccc1cccc(c13)C2,353.0
c1cncc([C@@H]2CCCN2)c1,270.0
CCCCCCCCCCC(C)O,252.0
O=C(C(F)(F)Cl)C(F)(F)Cl,44.5
FC(F)(F)CCBr,63.5
OCCCCC(F)(F)F,147.75
CCCCOC(=O)CCl,183.0
CCCCC(C)Cl,122.5
CCOC(=O)C(C)(C)C(C)=O,182.0
COC(=O)c1cccc(OC)c1,248.0
CNC,6.8
CC(=O)Oc1ccc(C)cc1C,226.0
O=S(=O)(Cl)c1ccccc1,252.0
C/C=C(\C)C(=O)O,198.5
Cl[Si](Cl)(Cl)c1ccccc1,201.0
COC(=O)c1ccccc1O,222.9
CCCC[Si](Cl)(Cl)Cl,148.5
O=c1[nH]c2ccccc2s1,360.0
FC(Cl)(Cl)I,90.0
O=[N+]([O-])c1cc(F)c(F)cc1F,194.5
C=CC(C)=CC,77.0
CCc1ccc(CC)c(CC)c1,218.0
C=C(C)C1CC=C(CO)CC1,244.0
CCC(C)(C)C,49.7
CCCCCOCCCCC,190.0
FC(F)=C(F)Br,-1.0
CCC(C)(O)CCl,151.0
CC(C)(C)CC(C)(C)C,122.2
CCC(C(=O)OC)c1ccccc1,228.0
CCC(=O)Cc1ccccc1,230.0
CCCCCCCCCCOC(C)=O,244.0
CCOc1ccccc1O,217.0
ClCI,109.0
Clc1nc2ccccc2o1,201.5
CCc1ccco1,92.0
CCCC(CC)CC,118.6
Cc1ccc(Cl)c(O)c1,213.0
Cc1ccc([N+](=O)[O-])cc1,238.3
CCOC=Nc1ccccc1,214.0
Cc1ccc(C(=O)Cl)cc1,226.0
CCCC#N,117.6
FCCCCBr,135.0
CN(C)c1cccc(N)c1,270.0
CC(=O)c1ccc(C(C)C)cc1,254.0
CCCCCCOC(C)=O,171.5
CC=CC#N,120.25
FC(F)(F)C(F)(F)C(F)(F)F,-36.6
Cc1cccc(C)c1N(C)C,196.0
CCc1cccc(N)c1,214.0
COP(=O)(OC)OC,197.2
FC(F)(F)C(Cl)(Cl)Cl,46.1
CCCCC(C)c1ccccc1,208.0
CCCOC(OCCC)OCCC,191.0
CCCC(Cl)CCl,148.3
COC(=O)c1ccccc1C(=O)c1ccccc1,351.0
CCN(CC)CCN,144.0
CCc1ccccc1O,204.5
FC(F)C(F)(F)C(F)Cl,28.1
COc1ccc(CC(C)(C)C)cc1,238.0
CCOC(=O)C(CCC(C)C)C(=O)OCC,241.0
CC(Cl)C(C)(C)O,141.5
C=C(C)CCO,132.0
FC(F)(F)c1ccc(Cl)cc1Cl,177.52
Cc1cccc(N)c1C,221.5
C[C@H](O)CC[C@H](C)O,218.0
Cc1cc(C)cc([N+](=O)[O-])c1,274.0
CC(C)(C)c1cccc(O)c1,240.0
O=C(Cl)c1ccc(Cl)cc1,222.0
CN(C)[N+](=O)[O-],187.0
C=CC=CC=C,78.0
COc1ccc(C=O)cc1,248.0
CCCCC(C)=O,127.6
CCCCC(=O)c1ccc(C)cc1,255.5
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,483.0
CCc1cc(C)c(C)cc1C,213.0
FC(Cl)(Cl)c1ccccc1,179.0
CCC(C)Cl,68.0
N#Cc1ccccc1CCl,252.0
O=C(Br)CBr,148.5
O=C(c1ccccc1)C(Cl)Cl,249.0
CN(C)c1ccccc1N,218.0
[O-][N+](O)=CBr,149.0
CCCC(C)(CO)CO,234.0
C1COC1,47.6
O=COCc1ccccc1,203.0
ClCCCCBr,175.0
Cc1cc(C)cc(C)c1,164.7
CC(C)c1ccc(Br)cc1,218.7
Cc1n[nH]c(C)c1Cl,221.0
c1ccc2nccnc2c1,229.5
CC1CC1(C)C,54.0
O=[N+]([O-])c1ccccc1,210.8
C=CCSSCC=C,187.5
O=C(C(Cl)Cl)C(Cl)Cl,183.0
NC(=O)Nc1ccccc1,238.0
CCN(CC)c1ccc(Cl)cc1,252.0
C1CC[C@@H]2NCCC[C@@H]2C1,206.0
O=C(O)CCc1ccccc1,279.8
Cc1ccc(NCc2ccccc2)cc1,319.0
CNNC,81.0
CCOc1cccc([N+](=O)[O-])c1,264.0
O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1,296.0
CCCc1cccs1,158.0
CCO[Si](CC)(OCC)OCC,158.5
CC(=O)OC(C)=O,139.5
CC1=CC=C(C(C)C)CC1,175.0
C=C(C)C(=O)OCC(F)(F)C(F)F,124.0
C=CP(=O)(OCC)OCC,202.0
C/C=C/Cl,35.2333333333333
CC(=O)Nc1ccccc1,304.0
CN(C)CN(C)C,83.0
C=C(C)C(=O)OCC(C)C,155.0
FC(F)CC(F)(F)F,40.0
CC(Cl)(Cl)C(=O)Cl,118.0
Cc1cc(C)cc(O)c1,221.7
Cc1ccccc1N=C=O,185.0
Cc1cccc(F)c1,115.0
CC(Cl)(Cl)C(=O)O,187.5
CN=Cc1ccccc1,185.0
COCC1CCCO1,140.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,118.0
CC(=O)CC(C)(C)O,167.9
CCCCCC[N+](=O)[O-],193.0
CCCC(C)CC=O,143.0
CCP(c1ccccc1)c1ccccc1,293.0
CCOC(=O)c1cccc(OC)c1,260.5
COC(C)(OC)OC,108.0
CCCCCCCCCS,220.0
CCO[Si](C)(C)C,76.0
CC(=O)OC(C)C#N,172.5
Cc1ccccc1S,195.0
COc1cccc(C(C)=O)c1,240.0
CCc1ccc(C)cc1,162.0
CSC(C)(C)C=NO,210.0
Cc1csc(C)n1,146.0
CCOc1ccc(CC)cc1,210.0
CC[Si](Cl)(CC)CC,144.5
CCc1ccc(OC)cc1,198.0
CCC1CCC(C)CC1,150.8
CCOC(CO)OCC,167.0
Cc1cc(Br)ccc1N,240.0
CCCCC(=O)C(C)C,158.0
CCOCC(O)CO,222.0
CC(C)C(C)C(=O)O,191.7
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,322.8
CCN(CC)C(=O)N(CC)CC,209.0
Cc1cc(Br)cc([N+](=O)[O-])c1,269.5
Cc1cccc(S)c1,195.0
CCCCCCN(CCCCCC)CCCCCC,261.7
CCCS,67.8
C=C=CCCl,88.0
O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,203.0
C=C(C)CC,31.2
CC(C)N,31.7
COc1ccc(CC=O)cc1,255.5
O=C(F)F,-84.5
COc1ccccc1NC(C)=O,304.0
Cc1cc(Cl)cc(Cl)c1Cl,230.0
CC(C)OB(OC(C)C)OC(C)C,140.0
CCCC(O)CO,206.0
ClCOCCl,106.0
CC(=O)OCCCl,145.0
Fc1c(F)c(F)c(Br)c(Br)c1F,198.0
CCCCCCCI,204.0
C=CCC(C)(C)C,72.5
C#CCBr,89.0
BrC=C(Br)Br,164.0
CCCC(=O)O,163.7
CC(CO)CC(F)(F)F,132.5
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,336.0
FC(F)=C(Cl)Cl,19.0
CCCOC(=O)CCC(=O)OCCC,250.8
CCC(O)C(C)(C)C,135.0
Cc1cnc(Cl)nc1Cl,235.0
CCCCCCCCCCCCCC(=O)OC,295.0
Cc1ccc(C)c(O)c1,211.1
O=C(O)c1ccco1,231.0
CCC(C)(C)c1cc(C)cc(C(C)(C)CC)c1O,283.0
CCCCCCCCCCCCCCCCCC(=O)OCCCC,343.0
CCC(C#N)c1ccccc1,241.0
CCCCCNCCCCC,202.5
C=CC(=O)CC,103.0
O=C(Cl)OCc1ccccc1,152.0
N#CCCCBr,206.0
C=CCc1cc(OC)c2c(c1)OCO2,276.5
CC(=O)COC(C)=O,171.0
CCCCCCCOC(=O)CCC,225.8
C=Cc1ccccc1OC,197.0
CCC(C)(C)CO,136.5
C[Si](C)(C)OS(=O)(=O)C(F)(F)F,140.0
c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1,524.0
C=CCCCC(C)C,113.2
CCN(C(C)=O)C(C)=O,197.0
CC(=O)C1(O)CCCCC1,125.5
C=Cc1ccccc1,145.0
ClC1=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)Cl,283.0
Oc1ccccc1F,151.5
CCCCC(O)C(=O)O,305.0
C[Si](C)(Cl)Cl,70.3
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,315.0
CC(=O)Oc1cc(C(C)C)ccc1C,246.5
CC(C)C=CCO,159.0
O=C(Cl)c1ccc(Br)cc1,246.0
C=CC1CCC1C=C,112.5
CCCN=C=O,83.5
Cc1ccc(Br)cc1C,214.5
CCC(c1ccccc1)c1ccccc1,281.6
Oc1cc(O)c(Cl)cc1Cl,254.0
CCCC(C)C(C)C,115.6
Cc1cc(Cl)c(Cl)cc1Cl,231.0
c1ccc2c(c1)ccc1ccccc12,340.0
Cc1ccc(C(=O)O)c(C)c1,268.0
C1CCC(OC2CCCCC2)CC1,242.5
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,123.0
O=C(O)CCCOc1ccc(Cl)cc1Cl,324.35
C=CCNCCC,112.0
CC(=O)OCCOC(C)=O,190.0
BrC=CBr,110.5
CCC(=O)NC,148.0
CCCCCOC(=O)CCCCC,226.0
CC(C)CCOC(=O)c1ccccc1O,278.0
CC#CCCCCC,137.6
CC(C)OC(C)C,68.5
CCCOB(OCCC)OCCC,179.5
Cc1ccc(N=Cc2ccccc2)cc1,318.0
CCNC,36.5
CCC#CCCCC,133.1
CCCC(C)OC(C)=O,130.5
C=C(CCC)CCC,117.7
C=C(C)CCCC,92.0
CCCCCC(N)=O,255.0
COC(=O)c1ccoc1,160.0
CC(C)COP(=O)(OCC(C)C)OCC(C)C,264.0
Cc1c(F)c(F)c(C)c(F)c1F,143.5
COc1cc(C)ccc1O,221.0
CC(=O)C(Cl)(Cl)Cl,149.0
Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,530.0
CCCCCCC(=O)OCC(C)C,208.0
CC(Cl)C(Cl)(Cl)C=O,164.0
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,434.0
C=CC(F)(F)Br,42.0
CC1CCCC(C)(C)C1=O,178.5
O=CCc1ccccc1,195.0
OCCS,158.0
CC(=O)c1ccsc1,210.0
C[S@+]([O-])c1ccccc1,263.5
CCOC(=O)C(C(C)=O)C(C)C,201.0
CCC(C)C1CCCCC1,179.3
C=CCNCC=C,111.0
FC(F)C(F)(F)CBr,74.0
CCc1ccccc1C,165.2
CC(C)COC(=O)c1ccccc1,242.0
CCCCCCCCCCCCCc1ccccc1,346.0
CCOC(F)(F)C(F)F,57.5
Cc1cccc(Br)c1,183.7
COCC(C)O,119.0
COC(=O)CCl,129.5
O=[N+]([O-])c1ccc(I)cc1,288.0
CC(CO)N(C)C,150.3
C[C@H](N[C@@H](C)c1ccccc1)c1ccccc1,296.5
CNC(=O)c1ccccc1,291.0
SCCCCS,195.5
O=C(O)C1CCCCCC1,259.0
BrCC(Br)CBr,222.1
c1ccc(CCc2ccccc2)cc1,284.0
CCCCCCN,132.8
CCc1cc(CC)cc(CC)c1,215.9
COc1cccc(C=O)c1,231.0
C=CC(C)(O)CC(C)C,146.5
Cc1ccc(Cc2ccc(C)cc2)cc1,286.0
CCCC(C)(CC)C(C)C,166.0
CCC(N)CC,89.0
Cc1ccsc1,115.5
CC1(C)CCCC(=O)C1,180.0
C=CC=COC,91.5
CC(C)C(O)C(C)(C)CO,232.0
CS(=O)(=O)Cl,162.0
CCCCCC=CC(C)C,161.0
Cc1cc(Cl)ccc1N,244.0
C=CCF,-3.0
C=C(C)C(=O)O,163.0
CC=Cc1ccc(OC)c(OC)c1,270.5
c1ccc2nncnc2c1,237.5
FC(Cl)(Cl)Br,52.0
CC(=O)C(=O)CC(C)C,138.0
CCOc1ccc(NC(C)=O)cc1,243.5
CCCCCCCCCCCCN(C)C,260.0
CCCN(C(C)=O)c1ccccc1,268.0
O=[N+]([O-])c1ccccc1[N+](=O)[O-],318.0
CC(=O)C1CCCCC1,180.5
CCn1c(O)ccc1O,236.0
CCOC(=O)C(Cl)Cl,155.0
CN(C)CCO,134.0
CN(C(=O)N(C)c1ccccc1)c1ccccc1,350.0
CC(C)(C)C=O,77.5
CCOC(=O)CS,157.0
CCN(CC)CCN(CC)CC,192.0
FC(Br)Br,64.9
C=CC(C)(O)CC,117.5
CC(C)c1cccc(C(C)C)c1N,257.0
CN(C)CCCN,133.0
CCCCCCCCCCCCCCCCCBr,349.0
Fc1ccc(Cl)cc1,130.0
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,239.0
FC(F)OC(C(F)(F)F)C(F)(F)F,42.1
CC(C)(C)O,82.4
CCC(C)C(C)C(C)C,139.1
CCCCSC#N,186.0
Cc1ccsc1C,141.6
CC=C(C)CC(=O)CC,166.5
CC(C)CCC(=O)c1ccoc1,196.0
Cc1c(C)c(Br)c(Br)c(Br)c1Br,374.5
CCCC(C)CO,149.0
C1=Cc2ccccc2CC1,206.5
CCOc1cccc(Cl)c1,207.0
FC(Cl)C(F)(F)Br,52.5
O=C(C(=O)c1ccccc1)c1ccccc1,347.0
FC(F)(F)C(F)(Cl)C(F)(F)Cl,34.1
CC(=O)N1CCC(=O)CC1,218.0
Fc1cc(F)c(F)c(F)c1,84.4
CCCCCCOC(=O)CCCCC,246.0
COc1cc(C=O)ccc1O,285.0
COc1ccc(S)cc1,228.0
CN(C)c1ccccc1Cl,205.0
CC(O)COc1ccccc1,242.7
CC=C(C)C=CC=C(C)C,188.0
CC1=C(C(=O)O)CCC1(C)C,255.5
Cc1ccc(N)c(Br)c1,240.0
O=C(O)/C=C/c1ccccc1,300.0
NC(=O)c1ccccc1N,300.0
CCCC(=O)OC,102.8
C[C@H](N)CCc1ccccc1,223.0
CCCCC(CC)COC(C)=O,199.0
CCOc1ccccc1[N+](=O)[O-],267.0
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,360.0
Cc1ccc(C(C)C)cc1O,237.7
CCCCOCCOC(C)=O,192.0
FCCBr,71.5
C#CC(C)(C)Cl,76.0
FCC1CO1,85.5
CC(C)(C)CCCl,115.0
CCC(C)(C)C(C)C,114.8
C=CCCCCCCCCCCCCCC,284.9
O=C1CCCC(=O)O1,287.0
C=CCCC(=O)O,188.5
COc1ccccc1N(C)C,210.0
C=CCCCC(=O)O,203.0
Cc1ccccc1Br,181.7
CCC(C)CC(C)C(C)C,160.7
COc1c(Cl)ccc(Cl)c1Cl,227.0
C=CBr,15.8
CC[Si](O)(CC)CC,154.0
O=[N+]([O-])c1ccc(Oc2ccccc2)cc1,320.0
CCC(N)=O,213.0
Cc1ccc(C)c(O)c1C,226.0
CCCC(C)(C)C(C)CC,161.1
CCC(=O)OCCC(C)C,160.2
Cc1cc(Cl)c(O)c(Cl)c1,231.0
CC1(C)CCCCC1,119.6
CCC(CC)C(=O)Cl,140.0
CCCCc1cc(C)ccc1O,228.0
CCOC(=O)c1ccc(C(=O)OCC)cc1,302.0
CCOC(=O)Nc1ccccc1,238.0
ClC(Cl)Cl,61.1
CCCOP(OCCC)OCCC,206.5
CC(c1ccccc1)C(C)(C)O,197.0
CC=C(C)Br,99.75
C=CC(C)CCCC,111.0
CC(=O)OC(C)OC(C)=O,169.0
CCC(C)CCCC(C)C,160.4
COC1CCC=CO1,117.6
CC1CCc2ccccc21,190.6
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],370.0
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,263.5
Brc1ccc2c3c(cccc13)CC2,335.0
COc1cc(N)ccc1C,251.0
FC(F)CBr,57.3
C=C(C)c1ccc(C)cc1,185.3
FC(F)(F)C(F)(F)C(F)(F)I,41.2
CCCCCCCC(C)=O,195.3
CCOC(=O)CC(C)=O,180.8
C=C(C)C1CC=C(C)C(O)C1,228.0
CCCCCCCCCCCCS,274.0
Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,301.0
CCOC(=O)C=C(C)C,153.5
CC(C)(N)CO,165.5
C#CCCC(C)C,92.0
CC(C)=O,55.75
CC=CC=C(C)C,111.5
C=Cc1cccc(CC)c1,190.0
CC(=O)Oc1ccccc1C,208.0
Clc1cc(Cl)nc(Cl)n1,212.5
CCCCOC(=O)C1=CC(=O)CC(C)(C)O1,263.0
CCCCCCC(=O)OCCCC,226.2
CCCCC(=O)CC,147.0
C#CCCCCCCCCCCCCCCCC,313.0
CCCC(=O)OC(=O)CCC,200.0
COC(=O)C=C(C)C,136.5
FCC(F)(F)F,-26.0
C#C[C@H](O)CC,125.0
C1CCC(CCCCC2CCCCC2)CC1,305.0
CCCC(=O)OCC,121.5
CC(C)(C)OOC(C)(C)C,111.0
CNC(C)CCC=C(C)C,177.0
CCOc1ccc(N)c(N)c1,295.0
CCCC(=O)CC,123.5
C=C(C=O)CC,92.5
c1ccc2c(c1)NCCN2,289.0
CC(C)CC(C)(C)C(C)C,153.1
CCCCCCCCCCCCCC(=O)OCC,295.0
Cc1cc2ccccc2cn1,249.0
CC(C)CC(=O)C(C)C,147.5
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,134.0
CCC(O)CCl,141.0
C=CCSCC=C,138.6
CCC(=O)Br,102.0
CCCCC(=O)CCC,163.0
C#CC(=O)OC,104.0
CCC(=O)OC/C=C(\C)CCC=C(C)C,253.0
ClC=CCc1ccccc1,211.0
CCCCCCNCCCCCC,236.0
CCCCCCCC(=O)CCCCCCC,291.0
O=C1c2ccccc2C(=O)c2ccccc21,377.0
CCOC(=O)CCl,144.3
CCCCN1CCOCC1,213.5
c1ccc(-c2ccc(-c3ccccc3)o2)cc1,344.0
Cc1cc(C)c(O)cc1C,232.0
OCCC1CCNCC1,227.5
CC1CCCCC1,100.9
ClC(Cl)(Cl)C1CO1,149.0
CCCSSCCC,193.5
Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,186.0
C=CCSC,92.0
FCBr,19.0
BrC[C@@H]1CCCO1,170.0
CCOCCOC(=O)c1ccccc1C(=O)OCCOCC,345.0
CCCCCCCCOC(=O)CC,228.0
Cc1cc(C)c(O)c(C)c1,220.0
FC(F)(F)C(F)(Cl)Cl,4.0
CNc1ccccc1C(=O)OC,255.0
C=C(F)F,-85.7
N#C/C=C/C#N,186.0
CC(C)C(c1ccccc1)C(C)C,220.7
CN1CCCC1=O,202.0
C=C(Cl)C(=C)Cl,98.0
CC(=O)CCl,119.0
CC(C)(O)C(Cl)(Cl)Cl,167.0
FCc1ccccc1,140.0
CC(C)(C)NCCO,176.5
CCCCCCCCCCCCCCCCCC(=O)O,383.0
CC(=O)c1cccc(C)c1,220.0
CCCOC(=O)c1ccccc1,211.0
CCCc1ccccc1N,226.0
FC(Cl)C(F)(F)Cl,29.5
CCP(Cl)Cl,112.0
CCN(C(C)=O)c1ccccc1,260.0
c1ccc2c(c1)Cc1ccccc1N2,347.0
O=C1OC(=O)C(F)(F)C(F)(F)C1(F)F,72.0
Cc1ccccc1CBr,217.0
CCOC(O)C(Cl)(Cl)Cl,115.5
CC1=C(C)C2CCC1C2,140.5
Fc1ccc(I)cc1,183.0
O=[N+]([O-])c1ccc(Cl)cc1Cl,258.5
Cc1cccc(Cl)c1,161.8
C#CCCO,129.0
Cc1ccc([C@H](C)O)cc1,219.0
CC(C)C(C)(O)C(C)C,156.5
O=[N+]([O-])Cc1ccccc1,226.0
CCC(C)(C)C(C)C(C)C,161.6
Cc1ccc(N)cc1C,228.0
Cc1ccccc1F,115.0
c1ccc(-c2cccnc2)nc1,295.5
COCCC(=O)OC,142.8
O=[N+]([O-])c1ccc(O)cc1,279.0
O=COC1CCCCC1,163.0
CCCC(C)Br,117.4
FC(F)(F)c1cccc(Br)c1,151.5
Cc1c(Cl)ccc(O)c1Cl,236.0
C=CCOC(=O)CC,124.0
FC(F)(Cl)C(Cl)(Cl)C(F)(F)Cl,112.0
ClCCCCl,120.9
CCCCCF,62.8
CC(=O)Cc1ccccc1,216.5
Cc1ccc(C#N)cc1,217.0
CCC(C)c1ccccc1O,228.0
Cc1cccc2c1CC=C2,209.0
CCCOC(=O)C1CCCCC1,215.5
C=CCC[C@@H](C)CC,113.3
O=C1CCCCO1,219.0
CC(=O)CCCO,209.0
CC(C)(C)OC(=O)CCl,150.0
CCCC/C=C/CCCC,171.0
CCCCC(C)C(C)(C)C,157.8
CC(C)COCCOCCO,217.0
Cc1cc(C)c([N+](=O)[O-])c(C)c1,255.0
CCCCCCCC(=O)OC(=O)CCCCCCC,282.5
CCCCCCl,107.8
O=C(c1ccccc1)N1CCCCC1,320.5
CC(C)(C)Cl,50.45
N#CSCCl,185.0
CCC[C@@H](C)S,112.9
CCC(C)c1ccc(N)cc1,238.0
CC(=O)OCCO,188.0
COC(=O)CF,104.5
CC[Si](F)(F)CC,61.0
CCCNCC,81.0
CC(C)COC(C)OCC(C)C,171.3
[O-][N+](O)=CCl,122.5
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,238.5
CC(=CC(=O)c1ccccc1)c1ccccc1,342.5
N#Cc1ccc(F)cc1,188.8
C/C(Cl)=C/C(=O)O,195.0
O=Cc1ccc([N+](=O)[O-])o1,228.0
Cc1ccccc1Cc1ccccc1,280.5
NCc1ccco1,145.5
O=C1CCCCCCC1,196.0
BrCCc1ccccc1,219.0
CC(Cl)C(Cl)(Cl)Cl,152.5
Fc1ccccc1Cl,137.6
CC(C)c1ccc(O)cc1,230.0
CC(=O)OCC1CCCO1,193.0
CC(C)C(=O)OC(=O)C(C)C,183.0
CCCCCC(=O)OCCC,187.0
FC(Cl)=C(F)Cl,21.1
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,495.0
COC(F)(F)C(Cl)Cl,105.0
CCCCOCC1CO1,165.0
CC(C)=CCCC(C)=CC=O,228.0
O=[N+]([O-])CCc1ccccc1,250.0
CCCC(C)C=O,117.0
N#C/C=C/c1ccccc1,263.8
CCC(=O)OCc1ccccc1,220.0
CCC(C)(CC)C(=O)O,207.0
CN(C)c1cccc([N+](=O)[O-])c1,282.5
CCC(C)(CC)C(C)C,144.7
CCCOC,39.1
CCC(C)C(CC)CC,140.0
CCCCCCCC(=O)OCCCCCC,277.4
CC(=O)C(F)(F)F,22.0
CC1=CCc2ccccc21,198.0
CCOC(=O)C#N,115.5
COC(N)=O,177.0
ClCCCCCCCCCl,241.0
C=CC#CC,59.5
O=C(O)COc1ccccc1,285.0
CC(=O)c1cc(C)c(C)cc1C,246.5
O=Cc1cccc(C=O)c1,246.0
CCCCCC(=O)OC,149.5
CCCCC(=O)O,186.1
CC(C)=C1CCC(C)CC1,173.0
CP(=O)(F)OC1CCCCC1,239.0
COCCC(C)C,91.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,160.5
COc1ccc(C=O)cc1OC,281.0
CCCC=C(CCCC)CCCC,215.5
CCC/C=C/COC(C)=O,165.5
C[C@@H]1CC[C@H]2[C@@H]1[C@H]1[C@@H](CC[C@@]2(C)O)C1(C)C,292.0
CCCC(=O)c1ccc(C)cc1,251.5
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,303.0
C=C(c1ccccc1)c1ccccc1,277.0
ClCc1cc(Cl)c(Cl)cc1Cl,273.0
CC(C)=CCC[C@@H](C)CC=O,207.0
C[Si](C)(C)C#C[Si](C)(C)C,134.0
CC=CC(C)C(C)C=CC,153.5
CCC(C)(C)OC,86.3
CCCc1cccc(CCC)c1O,256.0
Cc1c(C)c(C)c(O)c(C)c1C,267.0
